feature_index,parcel_id,current_address,dcad_situs_address,centroid_lat,centroid_lng,category,reason,status,action
13619,13619,9584 VALLEY LAKE LN,,32.939398,-96.963989,OK,,OK,NONE
13620,13620,9708 WINDY HOLLOW DR,,32.939286,-96.960448,OK,,OK,NONE
13621,13621,9604 VALLEY LAKE LN,,32.939332,-96.963798,OK,,OK,NONE
13622,13622,9621 WINDY HOLLOW DR,,32.939264,-96.961977,OK,,OK,NONE
13623,13623,9706 WINDY HOLLOW DR,,32.939232,-96.960646,OK,,OK,NONE
13624,13624,9606 VALLEY LAKE LN,,32.939315,-96.963364,OK,,OK,NONE
13625,13625,9619 WINDY HOLLOW DR,,32.939247,-96.962224,OK,,OK,NONE
13626,13626,9704 WINDY HOLLOW DR,,32.939218,-96.96084,OK,,OK,NONE
13627,13627,9702 WINDY HOLLOW DR,,32.939122,-96.961043,OK,,OK,NONE
13628,13628,9519 WINDY HOLLOW DR,,32.939208,-96.965209,OK,,OK,NONE
13629,13629,9517 WINDY HOLLOW DR,,32.939133,-96.965412,OK,,OK,NONE
13630,13630,9514 WINDY HOLLOW DR,,32.939131,-96.965681,OK,,OK,NONE
13631,13631,9521 WINDY HOLLOW DR,,32.939164,-96.964952,OK,,OK,NONE
13632,13632,9513 WINDY HOLLOW DR,,32.939116,-96.965919,OK,,OK,NONE
13633,13633,9511 WINDY HOLLOW DR,,32.939117,-96.966143,OK,,OK,NONE
13634,13634,9509 WINDY HOLLOW DR,,32.939102,-96.966384,OK,,OK,NONE
13635,13635,9507 WINDY HOLLOW DR,,32.939102,-96.966618,OK,,OK,NONE
13636,13636,9617 WINDY HOLLOW DR,,32.939094,-96.962428,OK,,OK,NONE
13637,13637,9505 WINDY HOLLOW DR,,32.939102,-96.966854,OK,,OK,NONE
13638,13638,9503 WINDY HOLLOW DR,,32.939106,-96.967092,OK,,OK,NONE
13639,13639,9501 WINDY HOLLOW DR,,32.939097,-96.967352,OK,,OK,NONE
13640,13640,9700 WINDY HOLLOW DR,,32.939046,-96.961336,OK,,OK,NONE
13641,13641,9615 WINDY HOLLOW DR,,32.939046,-96.962697,OK,,OK,NONE
13642,13642,9613 WINDY HOLLOW DR,,32.93899,-96.962918,OK,,OK,NONE
13643,13643,9601 WINDY HOLLOW DR,,32.93903,-96.964445,OK,,OK,NONE
13644,13644,9611 WINDY HOLLOW DR,,32.938946,-96.963158,OK,,OK,NONE
13645,13645,9603 WINDY HOLLOW DR,,32.938966,-96.964167,OK,,OK,NONE
13646,13646,9609 WINDY HOLLOW DR,,32.938906,-96.963398,OK,,OK,NONE
13647,13647,9607 WINDY HOLLOW DR,,32.938867,-96.963656,OK,,OK,NONE
13648,13648,9605 WINDY HOLLOW DR,,32.938897,-96.963935,OK,,OK,NONE
13649,13649,9827 RODEO DR,,32.938856,-96.957246,OK,,OK,NONE
13650,13650,9518 WINDY HOLLOW DR,,32.938721,-96.965385,OK,,OK,NONE
13651,13651,9520 WINDY HOLLOW DR,,32.938749,-96.965125,OK,,OK,NONE
13652,13652,9516 WINDY HOLLOW DR,,32.938637,-96.965611,OK,,OK,NONE
13653,13653,9500 WINDY HOLLOW DR,,32.938634,-96.967518,OK,,OK,NONE
13654,13654,9502 WINDY HOLLOW DR,,32.938675,-96.96719,OK,,OK,NONE
13655,13655,9522 WINDY HOLLOW DR,,32.938634,-96.965846,OK,,OK,NONE
13656,13656,9504 WINDY HOLLOW DR,,32.938668,-96.966953,OK,,OK,NONE
13657,13657,9508 WINDY HOLLOW DR,,32.938665,-96.966512,OK,,OK,NONE
13658,13658,9825 RODEO DR,,32.93869,-96.957235,OK,,OK,NONE
13659,13659,9744 VALLEY RANCH PKWY W,,32.938556,-96.957698,OK,,OK,NONE
13660,13660,9742 VALLEY RANCH PKWY W,,32.938537,-96.95782,OK,,OK,NONE
13661,13661,9740 VALLEY RANCH PKWY W,,32.938469,-96.957961,OK,,OK,NONE
13662,13662,9738 VALLEY RANCH PKWY W,,32.938474,-96.958073,OK,,OK,NONE
13663,13663,9736 VALLEY RANCH PKWY W,,32.938458,-96.958222,OK,,OK,NONE
13664,13664,9734 VALLEY RANCH PKWY W,,32.938458,-96.958352,OK,,OK,NONE
13665,13665,9732 VALLEY RANCH PKWY W,,32.938458,-96.958482,OK,,OK,NONE
13666,13666,9730 VALLEY RANCH PKWY W,,32.938458,-96.958612,OK,,OK,NONE
13667,13667,9728 VALLEY RANCH PKWY W,,32.938458,-96.958742,OK,,OK,NONE
13668,13668,9726 VALLEY RANCH PKWY W,,32.938458,-96.958872,OK,,OK,NONE
13669,13669,9724 VALLEY RANCH PKWY W,,32.938458,-96.959002,OK,,OK,NONE
13670,13670,9722 VALLEY RANCH PKWY W,,32.93846,-96.959132,OK,,OK,NONE
13671,13671,9720 VALLEY RANCH PKWY W,,32.938462,-96.959262,OK,,OK,NONE
13672,13672,9718 VALLEY RANCH PKWY W,,32.938464,-96.95942,OK,,OK,NONE
13673,13673,9716 VALLEY RANCH PKWY W,,32.938468,-96.959604,OK,,OK,NONE
13674,13674,9714 VALLEY RANCH PKWY W,,32.938468,-96.959752,OK,,OK,NONE
13675,13675,9712 VALLEY RANCH PKWY W,,32.938468,-96.959882,OK,,OK,NONE
13676,13676,9710 VALLEY RANCH PKWY W,,32.938484,-96.960021,OK,,OK,NONE
13677,13677,9600 WINDY HOLLOW DR,,32.93859,-96.964648,OK,,OK,NONE
13678,13678,9706 VALLEY RANCH PKWY W,,32.938517,-96.96029,OK,,OK,NONE
13679,13679,1129 STONE GATE DR,,32.938599,-96.960455,OK,,OK,NONE
13680,13680,1131 STONE GATE DR,,32.938609,-96.961047,OK,,OK,NONE
13681,13681,9823 RODEO DR,,32.938582,-96.957215,OK,,OK,NONE
13682,13682,9612 WINDY HOLLOW DR,,32.938397,-96.96297,OK,,OK,NONE
13683,13683,9602 WINDY HOLLOW DR,,32.938492,-96.964403,OK,,OK,NONE
13684,13684,9610 WINDY HOLLOW DR,,32.93839,-96.963258,OK,,OK,NONE
13685,13685,9608 WINDY HOLLOW DR,,32.938404,-96.96355,OK,,OK,NONE
13686,13686,9604 WINDY HOLLOW DR,,32.938431,-96.964126,OK,,OK,NONE
13687,13687,9606 WINDY HOLLOW DR,,32.938409,-96.963843,OK,,OK,NONE
13688,13688,9821 RODEO DR,,32.938422,-96.957292,OK,,OK,NONE
13689,13689,2004 MULBERRY WAY,,32.938189,-96.952778,OK,,OK,NONE
13690,13690,505 LAS CRUCES DR,,32.938208,-96.952928,OK,,OK,NONE
13691,13691,507 LAS CRUCES DR,,32.938223,-96.95307,OK,,OK,NONE
13692,13692,509 LAS CRUCES DR,,32.938258,-96.953246,OK,,OK,NONE
13693,13693,511 LAS CRUCES DR,,32.938262,-96.953412,OK,,OK,NONE
13694,13694,512 LAS CRUCES DR,,32.938262,-96.953574,OK,,OK,NONE
13695,13695,515 LAS CRUCES DR,,32.938262,-96.953734,OK,,OK,NONE
13696,13696,517 LAS CRUCES DR,,32.938219,-96.953917,OK,,OK,NONE
13697,13697,519 LAS CRUCES DR,,32.938224,-96.954064,OK,,OK,NONE
13698,13698,521 LAS CRUCES DR,,32.938204,-96.954172,OK,,OK,NONE
13699,13699,9429 RUIDOSA TRL,,32.938201,-96.954374,OK,,OK,NONE
13700,13700,1132 STONE GATE DR,,32.938429,-96.961458,OK,,OK,NONE
13701,13701,1133 STONE GATE DR,,32.938478,-96.960872,OK,,OK,NONE
13702,13702,1127 STONE GATE DR,,32.938376,-96.960826,OK,,OK,NONE
13703,13703,9812 CANYON CREST CIR,,32.938148,-96.957372,OK,,OK,NONE
13704,13704,1125 STONE GATE DR,,32.938246,-96.960758,OK,,OK,NONE
13705,13705,9813 CANYON CREST CIR,,32.938113,-96.957693,OK,,OK,NONE
13706,13706,9809 CANYON CREST CIR,,32.938045,-96.957878,OK,,OK,NONE
13707,13707,1009 STONE GATE DR,,32.937985,-96.958448,OK,,OK,NONE
13708,13708,1130 STONE GATE DR,,32.9382,-96.961432,OK,,OK,NONE
13709,13709,1017 STONE GATE DR,,32.93802,-96.958924,OK,,OK,NONE
13710,13710,1021 STONE GATE DR,,32.938037,-96.959131,OK,,OK,NONE
13711,13711,1101 STONE GATE DR,,32.938076,-96.959654,OK,,OK,NONE
13712,13712,1105 STONE GATE DR,,32.938131,-96.959939,OK,,OK,NONE
13713,13713,1109 STONE GATE DR,,32.938105,-96.96015,OK,,OK,NONE
13714,13714,1128 STONE GATE DR,,32.938098,-96.961342,OK,,OK,NONE
13715,13715,500 LAS CRUCES DR,,32.937938,-96.952927,OK,,OK,NONE
13716,13716,502 LAS CRUCES DR,,32.937837,-96.953155,OK,,OK,NONE
13717,13717,504 LAS CRUCES DR,,32.937837,-96.953317,OK,,OK,NONE
13718,13718,506 LAS CRUCES DR,,32.937837,-96.953478,OK,,OK,NONE
13719,13719,510 LAS CRUCES DR,,32.937921,-96.953898,OK,,OK,NONE
13720,13720,1111 STONE GATE DR,,32.938063,-96.960614,OK,,OK,NONE
13721,13721,1126 STONE GATE DR,,32.937978,-96.961224,OK,,OK,NONE
13722,13722,430 MOONLIGHT WAY,,32.937878,-96.95254,OK,,OK,NONE
13723,13723,9808 CANYON CREST CIR,,32.937955,-96.957306,OK,,OK,NONE
13724,13724,1124 STONE GATE DR,,32.937911,-96.961091,OK,,OK,NONE
13725,13725,9506 VISTA CIR,,32.937988,-96.967026,OK,,OK,NONE
13726,13726,9508 VISTA CIR,,32.937922,-96.966712,OK,,OK,NONE
13727,13727,9510 VISTA CIR,,32.937918,-96.966518,OK,,OK,NONE
13728,13728,9512 VISTA CIR,,32.937914,-96.966322,OK,,OK,NONE
13729,13729,9514 VISTA CIR,,32.937912,-96.966124,OK,,OK,NONE
13730,13730,9516 VISTA CIR,,32.937915,-96.965908,OK,,OK,NONE
13731,13731,1005 STONE GATE DR,,32.937814,-96.95831,OK,,OK,NONE
13732,13732,9805 CANYON CREST CIR,,32.937806,-96.957785,OK,,OK,NONE
13733,13733,9804 CANYON CREST CIR,,32.937786,-96.957329,OK,,OK,NONE
13734,13734,9518 VISTA CIR,,32.937879,-96.96562,OK,,OK,NONE
13735,13735,9412 RUIDOSA TRL,,32.937733,-96.954323,OK,,OK,NONE
13736,13736,501 SIERRA BLANCA PASS,,32.937568,-96.952966,OK,,OK,NONE
13737,13737,503 SIERRA BLANCA PASS,,32.93762,-96.953192,OK,,OK,NONE
13738,13738,505 SIERRA BLANCA PASS,,32.93762,-96.953357,OK,,OK,NONE
13739,13739,507 SIERRA BLANCA PASS,,32.93762,-96.953518,OK,,OK,NONE
13740,13740,1134 STONE GATE DR,,32.937668,-96.960912,OK,,OK,NONE
13741,13741,1020 STONE GATE DR,,32.937691,-96.959098,OK,,OK,NONE
13742,13742,1024 STONE GATE DR,,32.937602,-96.959382,OK,,OK,NONE
13743,13743,1100 STONE GATE DR,,32.937444,-96.959635,OK,,OK,NONE
13744,13744,1104 STONE GATE DR,,32.937492,-96.959923,OK,,OK,NONE
13745,13745,1108 STONE GATE DR,,32.937546,-96.960151,OK,,OK,NONE
13746,13746,1112 STONE GATE DR,,32.937619,-96.96037,OK,,OK,NONE
13747,13747,1116 STONE GATE DR,,32.937657,-96.960625,OK,,OK,NONE
13748,13748,9800 CANYON CREST CIR,,32.937548,-96.957189,OK,,OK,NONE
13749,13749,1001 STONE GATE DR,,32.93757,-96.958201,OK,,OK,NONE
13750,13750,9528 VALLEY RANCH PKWY W,,32.93747,-96.962385,OK,,OK,NONE
13751,13751,9512 VALLEY RANCH PKWY W,,32.937457,-96.962187,OK,,OK,NONE
13752,13752,1012 STONE GATE DR,,32.937638,-96.958844,OK,,OK,NONE
13753,13753,281 CHANDAN WAY,,32.937457,-96.966922,OK,,OK,NONE
13754,13754,1409 MEADOW DR,,32.937562,-96.966438,OK,,OK,NONE
13755,13755,9520 VISTA CIR,,32.937525,-96.966232,OK,,OK,NONE
13756,13756,1401 MEADOW DR,,32.93744,-96.965948,OK,,OK,NONE
13757,13757,9401 RUIDOSA TRL,,32.937447,-96.954381,OK,,OK,NONE
13758,13758,9524 VALLEY RANCH PKWY W,,32.9374,-96.962037,OK,,OK,NONE
13759,13759,829 CANYON CREST DR,,32.937224,-96.95896,OK,,OK,NONE
13760,13760,831 CANYON CREST DR,,32.937202,-96.959226,OK,,OK,NONE
13761,13761,827 CANYON CREST DR,,32.937404,-96.958618,OK,,OK,NONE
13762,13762,500 SIERRA BLANCA PASS,,32.937312,-96.952872,OK,,OK,NONE
13763,13763,504 SIERRA BLANCA PASS,,32.937194,-96.953222,OK,,OK,NONE
13764,13764,506 SIERRA BLANCA PASS,,32.937194,-96.953382,OK,,OK,NONE
13765,13765,508 SIERRA BLANCA PASS,,32.937177,-96.953533,OK,,OK,NONE
13766,13766,510 SIERRA BLANCA PASS,,32.937194,-96.953694,OK,,OK,NONE
13767,13767,512 SIERRA BLANCA PASS,,32.937151,-96.953857,OK,,OK,NONE
13768,13768,514 SIERRA BLANCA PASS,,32.937282,-96.954063,OK,,OK,NONE
13769,13769,9522 VALLEY RANCH PKWY W,,32.93732,-96.961911,OK,,OK,NONE
13770,13770,811 SPRING CANYON DR,,32.93716,-96.95741,OK,,OK,NONE
13771,13771,808 CANYON CREST DR,,32.93716,-96.95761,OK,,OK,NONE
13772,13772,812 CANYON CREST DR,,32.93716,-96.957807,OK,,OK,NONE
13773,13773,816 CANYON CREST DR,,32.937204,-96.958016,OK,,OK,NONE
13774,13774,9413 RUIDOSA TRL,,32.937225,-96.954586,OK,,OK,NONE
13775,13775,9621 SANTA FE CIR,,32.937086,-96.96167,OK,,OK,NONE
13776,13776,820 CANYON CREST DR,,32.937148,-96.958229,OK,,OK,NONE
13777,13777,9405 RUIDOSA TRL,,32.937074,-96.954628,OK,,OK,NONE
13778,13778,600 WHITE SANDS TRL,,32.936959,-96.953366,OK,,OK,NONE
13779,13779,500 WHITE SANDS TRL,,32.936933,-96.953659,OK,,OK,NONE
13780,13780,1418 MEADOW DR,,32.937171,-96.966911,OK,,OK,NONE
13781,13781,9442 VISTA CIR,,32.937108,-96.966618,OK,,OK,NONE
13782,13782,9444 VISTA CIR,,32.937104,-96.966422,OK,,OK,NONE
13783,13783,9482 VISTA CIR,,32.937125,-96.966128,OK,,OK,NONE
13784,13784,833 CANYON CREST DR,,32.937055,-96.959313,OK,,OK,NONE
13785,13785,824 CANYON CREST DR,,32.937064,-96.958414,OK,,OK,NONE
13786,13786,1276 TIOGA DR,,32.937084,-96.962181,OK,,OK,NONE
13787,13787,5 PRINCESA LN,,32.936823,-96.957181,OK,,OK,NONE
13788,13788,813 SPRING CANYON DR,,32.936905,-96.957463,OK,,OK,NONE
13789,13789,807 SPRING CANYON DR,,32.936905,-96.957677,OK,,OK,NONE
13790,13790,809 SPRING CANYON DR,,32.936919,-96.957929,OK,,OK,NONE
13791,13791,9625 SANTA FE CIR,,32.936987,-96.961386,OK,,OK,NONE
13792,13792,9624 SANTA FE CIR,,32.936955,-96.960845,OK,,OK,NONE
13793,13793,9629 SANTA FE CIR,,32.936936,-96.961105,OK,,OK,NONE
13794,13794,822 CANYON CREST DR,,32.936864,-96.958187,OK,,OK,NONE
13795,13795,700 WHITE SANDS TRL,,32.936817,-96.953351,OK,,OK,NONE
13796,13796,9620 SANTA FE CIR,,32.936926,-96.96058,OK,,OK,NONE
13797,13797,828 CANYON CREST DR,,32.936932,-96.958535,OK,,OK,NONE
13798,13798,835 CANYON CREST DR,,32.93684,-96.959212,OK,,OK,NONE
13799,13799,832 CANYON CREST DR,,32.936829,-96.958715,OK,,OK,NONE
13800,13800,9516 VALLEY RANCH PKWY W,,32.936874,-96.962204,OK,,OK,NONE
13801,13801,9616 SANTA FE CIR,,32.936773,-96.96035,OK,,OK,NONE
13802,13802,9408 LOS ALAMOS TRL,,32.936738,-96.952995,OK,,OK,NONE
13803,13803,300 WHITE SANDS TRL,,32.936729,-96.95392,OK,,OK,NONE
13804,13804,826 CANYON CREST DR,,32.936702,-96.958362,OK,,OK,NONE
13805,13805,9440 VISTA CIR,,32.936802,-96.966765,OK,,OK,NONE
13806,13806,9514 VALLEY RANCH PKWY W,,32.936771,-96.962276,OK,,OK,NONE
13807,13807,1405 LEDBETTER CT,,32.936734,-96.966532,OK,,OK,NONE
13808,13808,1401 LEDBETTER CT,,32.936585,-96.966256,OK,,OK,NONE
13809,13809,837 CANYON CREST DR,,32.936635,-96.959268,OK,,OK,NONE
13810,13810,200 WHITE SANDS TRL,,32.936598,-96.953856,OUTLIER,num=200 street_median=550 ratio=0.36 street=WHITE SANDS TRL,NOT_FOUND,NONE
13811,13811,519 RATON PASS,,32.936548,-96.954252,OK,,OK,NONE
13812,13812,9416 RUIDOSA TRL,,32.936549,-96.955161,OK,,OK,NONE
13813,13813,2425 AUTRY LN,,32.936655,-96.96223,OK,,OK,NONE
13814,13814,836 CANYON CREST DR,,32.93663,-96.95869,OK,,OK,NONE
13815,13815,9617 SANTA FE CIR,,32.936712,-96.961735,OK,,OK,NONE
13816,13816,800 SPRING CANYON DR,,32.93654,-96.957153,OK,,OK,NONE
13817,13817,804 SPRING CANYON DR,,32.936428,-96.957476,OK,,OK,NONE
13818,13818,814 SPRING CANYON DR,,32.936552,-96.957944,OK,,OK,NONE
13819,13819,9438 VISTA CIR,,32.936624,-96.966834,OK,,OK,NONE
13820,13820,1308 SALADO DR,,32.936568,-96.960252,OK,,OK,NONE
13821,13821,1000 WHITE SANDS TRL,,32.936426,-96.953366,OK,,OK,NONE
13822,13822,815 SPRING CANYON DR,,32.936502,-96.958438,OK,,OK,NONE
13823,13823,9622 SANTA FE CIR,,32.936521,-96.961038,OK,,OK,NONE
13824,13824,9510 VALLEY RANCH PKWY W,,32.936546,-96.962197,OK,,OK,NONE
13825,13825,839 CANYON CREST DR,,32.936466,-96.959267,OK,,OK,NONE
13826,13826,840 CANYON CREST DR,,32.936454,-96.958789,OK,,OK,NONE
13827,13827,9613 SANTA FE CIR,,32.936478,-96.961772,OK,,OK,NONE
13828,13828,9508 VALLEY RANCH PKWY W,,32.936436,-96.962183,OK,,OK,NONE
13829,13829,9608 SANTA FE CIR,,32.936377,-96.960403,OK,,OK,NONE
13830,13830,9436 VISTA CIR,,32.936424,-96.966773,OK,,OK,NONE
13831,13831,816 SPRING CANYON DR,,32.936282,-96.957822,OK,,OK,NONE
13832,13832,817 SPRING CANYON DR,,32.936293,-96.958405,OK,,OK,NONE
13833,13833,843 CANYON CREST DR,,32.936287,-96.959279,OK,,OK,NONE
13834,13834,844 CANYON CREST DR,,32.936283,-96.958769,OK,,OK,NONE
13835,13835,608 RATON PASS,,32.936241,-96.955137,OK,,OK,NONE
13836,13836,9506 VALLEY RANCH PKWY W,,32.936323,-96.962281,OK,,OK,NONE
13837,13837,504 RATON PASS,,32.936188,-96.952866,OK,,OK,NONE
13838,13838,506 RATON PASS,,32.936161,-96.952992,OK,,OK,NONE
13839,13839,604 RATON PASS,,32.936189,-96.954818,OK,,OK,NONE
13840,13840,9609 SANTA FE CIR,,32.936267,-96.961701,OK,,OK,NONE
13841,13841,508 RATON PASS,,32.93611,-96.953157,OK,,OK,NONE
13842,13842,512 RATON PASS,,32.936062,-96.953502,OK,,OK,NONE
13843,13843,514 RATON PASS,,32.936062,-96.953664,OK,,OK,NONE
13844,13844,516 RATON PASS,,32.936062,-96.953824,OK,,OK,NONE
13845,13845,9604 SANTA FE CIR,,32.936196,-96.960469,OK,,OK,NONE
13846,13846,9600 SANTA FE CIR,,32.936042,-96.960865,OK,,OK,NONE
13847,13847,600 RATON PASS,,32.936011,-96.954454,OK,,OK,NONE
13848,13848,9601 SANTA FE CIR,,32.936046,-96.961169,OK,,OK,NONE
13849,13849,9605 SANTA FE CIR,,32.936249,-96.961469,OK,,OK,NONE
13850,13850,1400 LEDBETTER CT,,32.936291,-96.966218,OK,,OK,NONE
13851,13851,9434 VISTA CIR,,32.936264,-96.9668,OK,,OK,NONE
13852,13852,9504 VALLEY RANCH PKWY W,,32.936221,-96.96226,OK,,OK,NONE
13853,13853,818 SPRING CANYON DR,,32.936016,-96.957956,OK,,OK,NONE
13854,13854,819 SPRING CANYON DR,,32.936028,-96.958328,OK,,OK,NONE
13855,13855,9433 VISTA CIR,,32.93618,-96.96739,OK,,OK,NONE
13856,13856,1404 LEDBETTER CT,,32.936121,-96.966469,OK,,OK,NONE
13857,13857,848 CANYON CREST DR,,32.936019,-96.958898,OK,,OK,NONE
13858,13858,847 CANYON CREST DR,,32.936021,-96.959262,OK,,OK,NONE
13859,13859,9502 VALLEY RANCH PKWY W,,32.936099,-96.962434,OK,,OK,NONE
13860,13860,9432 VISTA CIR,,32.9361,-96.96678,OK,,OK,NONE
13861,13861,9431 VISTA CIR,,32.936012,-96.967384,OK,,OK,NONE
13862,13862,1401 VALLEY TRL,,32.935818,-96.965992,OK,,OK,NONE
13863,13863,9430 VISTA CIR,,32.93594,-96.966707,OK,,OK,NONE
13864,13864,9429 VISTA CIR,,32.935848,-96.967382,OK,,OK,NONE
13865,13865,518 RATON PASS,,32.935243,-96.953681,OK,,OK,NONE
13866,13866,700 CANAL ST,,32.935715,-96.95577,OK,,OK,NONE
13867,13867,1405 VALLEY TRL,,32.935776,-96.96625,OK,,OK,NONE
13868,13868,9516 RODEO DR,,32.935715,-96.957147,OK,,OK,NONE
13869,13869,802 SANTA FE TRL,,32.935622,-96.95736,OK,,OK,NONE
13870,13870,4101 CANADIAN RIVER DR,,32.935555,-96.957496,OK,,OK,NONE
13871,13871,812 SANTA FE TRL,,32.93563,-96.957632,OK,,OK,NONE
13872,13872,808 SANTA FE TRL,,32.93563,-96.957764,OK,,OK,NONE
13873,13873,810 SANTA FE TRL,,32.93563,-96.9579,OK,,OK,NONE
13874,13874,900 SANTA FE TRL,,32.93563,-96.958162,OK,,OK,NONE
13875,13875,308 RIVERWALK LN,,32.93563,-96.958294,OK,,OK,NONE
13876,13876,904 SANTA FE TRL,,32.93563,-96.95843,OK,,OK,NONE
13877,13877,906 SANTA FE TRL,,32.935583,-96.95857,OK,,OK,NONE
13878,13878,908 SANTA FE TRL,,32.935637,-96.958703,OK,,OK,NONE
13879,13879,910 SANTA FE TRL,,32.935654,-96.95886,OK,,OK,NONE
13880,13880,912 SANTA FE TRL,,32.935637,-96.959051,OK,,OK,NONE
13881,13881,934 CANAL ST,,32.935728,-96.959406,OK,,OK,NONE
13882,13882,9444 LAKE CT,,32.935676,-96.96028,OK,,OK,NONE
13883,13883,1024 SANTA FE TRL,,32.935606,-96.960762,OK,,OK,NONE
13884,13884,1026 SANTA FE TRL,,32.93561,-96.960947,OK,,OK,NONE
13885,13885,1100 SANTA FE TRL,,32.935646,-96.961112,OK,,OK,NONE
13886,13886,1104 SANTA FE TRL,,32.935646,-96.961274,OK,,OK,NONE
13887,13887,1108 SANTA FE TRL,,32.935613,-96.961461,OK,,OK,NONE
13888,13888,1112 SANTA FE TRL,,32.935592,-96.961609,OK,,OK,NONE
13889,13889,1116 SANTA FE TRL,,32.935573,-96.961771,OK,,OK,NONE
13890,13890,1114 SANTA FE TRL,,32.935557,-96.961929,OK,,OK,NONE
13891,13891,1122 SANTA FE TRL,,32.935545,-96.962095,OK,,OK,NONE
13892,13892,1128 SANTA FE TRL,,32.935658,-96.962382,OK,,OK,NONE
13893,13893,9444 WESTERN TRL,,32.935777,-96.963066,OK,,OK,NONE
13894,13894,1409 VALLEY TRL,,32.935718,-96.966434,OK,,OK,NONE
13895,13895,9445 WESTERN TRL,,32.935726,-96.963525,OK,,OK,NONE
13896,13896,1415 VALLEY TRL,,32.935662,-96.966614,OK,,OK,NONE
13897,13897,9427 VISTA CIR,,32.935682,-96.967378,OK,,OK,NONE
13898,13898,9436 PONDEROSA TRL,,32.935627,-96.963946,OK,,OK,NONE
13899,13899,9506 RODEO DR,,32.935581,-96.956711,OK,,OK,NONE
13900,13900,702 CANAL ST,,32.935553,-96.955793,OK,,OK,NONE
13901,13901,932 CANAL ST,,32.935617,-96.959373,OK,,OK,NONE
13902,13902,1419 VALLEY TRL,,32.935493,-96.966929,OK,,OK,NONE
13903,13903,703 CANAL ST,,32.935546,-96.956364,OK,,OK,NONE
13904,13904,930 CANAL ST,,32.935537,-96.959383,OK,,OK,NONE
13905,13905,9440 LAKE CT,,32.935531,-96.960293,OK,,OK,NONE
13906,13906,9428 PONDEROSA TRL,,32.935487,-96.963481,OK,,OK,NONE
13907,13907,704 CANAL ST,,32.93544,-96.955781,OK,,OK,NONE
13908,13908,9425 VISTA CIR,,32.935512,-96.967372,OK,,OK,NONE
13909,13909,9440 WESTERN TRL,,32.935574,-96.962909,OK,,OK,NONE
13910,13910,9521 RODEO DR,,32.935437,-96.957319,OK,,OK,NONE
13911,13911,705 CANAL ST,,32.935428,-96.956359,OK,,OK,NONE
13912,13912,2425 N CENTRAL EXPY STE 500,,32.935432,-96.958991,OK,,OK,NONE
13913,13913,909 CANAL ST,,32.935324,-96.958714,OK,,OK,NONE
13914,13914,928 CANAL ST,,32.935453,-96.959368,OK,,OK,NONE
13915,13915,821 CANAL ST,,32.93526,-96.957469,OK,,OK,NONE
13916,13916,819 CANAL ST,,32.935222,-96.957652,OK,,OK,NONE
13917,13917,825 CANAL ST,,32.935245,-96.957783,OK,,OK,NONE
13918,13918,823 CANAL ST,,32.93526,-96.957915,OK,,OK,NONE
13919,13919,8120 CHERRY LAUREL LN,,32.935263,-96.958047,OK,,OK,NONE
13920,13920,901 CANAL ST,,32.935262,-96.958182,OK,,OK,NONE
13921,13921,907 CANAL ST,,32.935323,-96.958581,OK,,OK,NONE
13922,13922,2636 SILLANO DR,,32.935273,-96.958454,OK,,OK,NONE
13923,13923,9432 PONDEROSA TRL,,32.935467,-96.963778,OK,,OK,NONE
13924,13924,2005 GARDENIA CT,,32.935358,-96.956639,OK,,OK,NONE
13925,13925,9421 LAKE CT,,32.935385,-96.960996,OK,,OK,NONE
13926,13926,9417 LAKE CT,,32.93519,-96.961276,OK,,OK,NONE
13927,13927,9435 PONDEROSA TRL,,32.935463,-96.964271,OK,,OK,NONE
13928,13928,9436 LAKE CT,,32.935376,-96.960371,OK,,OK,NONE
13929,13929,9413 LAKE CT,,32.935275,-96.961455,OK,,OK,NONE
13930,13930,9409 LAKE CT,,32.935317,-96.961814,OK,,OK,NONE
13931,13931,706 CANAL ST,,32.935294,-96.955825,OK,,OK,NONE
13932,13932,2408 DAMSEL EVE DR,,32.935356,-96.966044,OK,,OK,NONE
13933,13933,926 CANAL ST,,32.935363,-96.959423,OK,,OK,NONE
13934,13934,9436 WESTERN TRL,,32.935441,-96.96284,OK,,OK,NONE
13935,13935,2625 STEECE WAY,,32.935317,-96.957224,OK,,OK,NONE
13936,13936,9430 PONDEROSA TRL,,32.935348,-96.963675,OK,,OK,NONE
13937,13937,1414 VALLEY TRL,,32.935298,-96.966224,OK,,OK,NONE
13938,13938,9434 PONDEROSA TRL,,32.935355,-96.963472,OK,,OK,NONE
13939,13939,9432 WESTERN TRL,,32.935311,-96.962758,OK,,OK,NONE
13940,13940,9430 LAKE CT,,32.935243,-96.960463,OK,,OK,NONE
13941,13941,936 CANAL ST,,32.935276,-96.959324,OK,,OK,NONE
13942,13942,1412 VALLEY TRL,,32.935242,-96.966408,OK,,OK,NONE
13943,13943,701 CANAL ST,,32.935205,-96.957189,OK,,OK,NONE
13944,13944,670 CANAL ST,,32.935116,-96.955689,OK,,OK,NONE
13945,13945,1416 VALLEY TRL,,32.935184,-96.966594,OK,,OK,NONE
13946,13946,922 CANAL ST,,32.935188,-96.959277,OK,,OK,NONE
13947,13947,9420 PRESTON TRL,,32.935156,-96.964668,OK,,OK,NONE
13948,13948,9428 LAKE CT,,32.935162,-96.960597,OK,,OK,NONE
